SR_Number,Unnamed: 0,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-739610281,55976,Accepted,Wait - User,D_1,Org line A2,L51 3rd,Medium,PROD607,in,Sweden,324.022,0.148,43978.673,Friday,4,3,0,0,0,1,0,0,0,0,0,0,0,982.971
1-739610281,55977,Completed,Resolved,D_1,Org line A2,L51 3rd,Medium,PROD607,in,Sweden,329.747,5.725,43984.398,Friday,4,3,0,0,0,2,0,0,0,0,0,0,0,982.971
1-739610612,55998,Accepted,In Progress,V3_2,Org line C,M8,Low,PROD506,se,Sweden,0.0,0.0,43656.202,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,981.418
1-739610612,55999,Accepted,In Progress,V3_2,Org line C,M8,Low,PROD506,se,Sweden,0.012,0.012,43656.214,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,981.418
1-739610612,56000,Accepted,Wait,V3_2,Org line C,M8,Low,PROD506,se,Sweden,1.588,1.576,43657.79,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,981.418
1-739610612,56001,Accepted,Wait - User,V3_2,Org line C,M8,Low,PROD506,se,Sweden,65.58,63.992,43721.782,Friday,2,0,0,0,0,0,0,1,0,0,0,0,0,981.418
1-739610612,56002,Accepted,In Progress,V3_2,Org line C,M8,Low,PROD506,se,Sweden,69.461,3.881,43725.663,Friday,2,0,0,0,0,1,0,1,0,0,0,0,0,981.418
1-739610612,56003,Accepted,Wait - Vendor,V3_2,Org line C,M8,Low,PROD506,se,Sweden,70.529,1.068,43726.731,Friday,3,0,0,0,0,1,0,1,0,0,0,0,0,981.418
1-739610612,56004,Queued,Awaiting Assignment,V3_2,Org line C,G370,Low,PROD506,se,Sweden,79.086,8.557,43735.288,Friday,3,0,0,0,0,1,0,1,1,0,0,0,0,981.418
1-739610612,56005,Accepted,In Progress,V3_2,Org line C,G370,Low,PROD506,se,Sweden,84.224,5.138,43740.426,Friday,3,1,0,0,0,1,0,1,1,0,0,0,0,981.418
1-739610612,56006,Accepted,Wait - Vendor,V3_2,Org line C,G370,Low,PROD506,se,Sweden,84.241,0.017,43740.443,Friday,4,1,0,0,0,1,0,1,1,0,0,0,0,981.418
1-739610612,56007,Accepted,In Progress,V3_2,Org line C,M23,Low,PROD506,se,Sweden,336.268,252.027,43992.47,Friday,4,1,0,0,0,1,0,1,2,0,0,0,0,981.418
1-739610612,56008,Accepted,Wait - User,V3_2,Org line C,M23,Low,PROD506,se,Sweden,339.976,3.708,43996.178,Friday,5,1,0,0,0,1,0,1,2,0,0,0,0,981.418
1-739610612,56009,Completed,Resolved,V3_2,Org line C,M23,Low,PROD506,se,Sweden,343.262,3.286,43999.464,Friday,5,1,0,0,0,2,0,1,2,0,0,0,0,981.418
1-739610728,56014,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD364,us,USA,0.0,0.0,43656.654,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,635.152
1-739610728,56015,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD364,us,USA,0.022,0.022,43656.676,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,635.152
1-739610728,56016,Accepted,Wait,V3_2,Org line C,N36,Low,PROD364,us,USA,3.313,3.291,43659.967,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,635.152
1-739610728,56017,Queued,Awaiting Assignment,V3_2,Org line C,N37,Low,PROD364,us,USA,9.458,6.145,43666.112,Friday,2,0,0,0,0,0,0,1,0,0,0,0,0,635.152
1-739610728,56018,Accepted,In Progress,V3_2,Org line C,N37,Low,PROD364,us,USA,14.533,5.075,43671.187,Friday,2,1,0,0,0,0,0,1,0,0,0,0,0,635.152
1-739610728,56019,Queued,Awaiting Assignment,missing,Org line V11,V57 2nd,Low,PROD364,us,USA,14.601,0.068,43671.255,Friday,3,1,0,0,0,0,0,1,0,0,0,0,0,635.152
1-739610728,56020,Accepted,In Progress,missing,Org line V11,V57 2nd,Low,PROD364,us,USA,20.414,5.813,43677.068,Friday,3,2,0,0,0,0,0,1,0,0,0,0,0,635.152
1-739610728,56021,Completed,Resolved,missing,Org line V11,V57 2nd,Low,PROD364,us,USA,20.491,0.077,43677.145,Friday,4,2,0,0,0,0,0,1,0,0,0,0,0,635.152
1-739616002,56023,Accepted,In Progress,V3_2,Org line C,N47,Low,PROD424,us,USA,0.0,0.0,43653.406,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,638.418
1-739616002,56024,Accepted,In Progress,V3_2,Org line C,N47,Low,PROD424,us,USA,0.01,0.01,43653.416,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,638.418
1-739616002,56025,Completed,Resolved,V3_2,Org line C,N47,Low,PROD424,us,USA,0.079,0.069,43653.485,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,638.418
1-739626121,56074,Accepted,In Progress,V3_2,Org line C,V1,Low,PROD256,fr,France,0.0,0.0,43654.09,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,637.732
1-739626121,56075,Accepted,In Progress,V3_2,Org line C,V1,Low,PROD256,fr,France,0.041,0.041,43654.131,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,637.732
1-739626121,56076,Completed,Resolved,V3_2,Org line C,V1,Low,PROD256,fr,France,0.122,0.081,43654.212,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,637.732
1-739626672,56120,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD279,ca,Canada,0.0,0.0,43657.961,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,633.84
1-739626672,56121,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD279,ca,Canada,0.248,0.248,43658.209,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,633.84
1-739626672,56122,Accepted,Assigned,missing,Org line C,N19 2nd,Low,PROD279,ca,Canada,0.271,0.023,43658.232,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,633.84
1-739626672,56123,Accepted,In Progress,missing,Org line C,N19 2nd,Low,PROD279,ca,Canada,6.266,5.995,43664.227,Friday,2,0,0,1,0,0,0,0,0,0,0,0,0,633.84
1-739626672,56124,Completed,Resolved,missing,Org line C,N19 2nd,Low,PROD279,ca,Canada,6.276,0.01,43664.237,Friday,3,0,0,1,0,0,0,0,0,0,0,0,0,633.84
1-739627716,56172,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA,0.0,0.0,43655.205,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,30.959
1-739627716,56173,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA,0.887,0.887,43656.092,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,30.959
1-739627716,56174,Queued,Awaiting Assignment,V3_2,Org line C,N41,Medium,PROD253,us,USA,2.292,1.405,43657.497,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,30.959
1-739627716,56175,Accepted,In Progress,V3_2,Org line C,N41,Medium,PROD253,us,USA,3.812,1.52,43659.017,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,30.959
1-739627716,56176,Completed,Resolved,V3_2,Org line C,N41,Medium,PROD253,us,USA,4.122,0.31,43659.327,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,30.959
1-739642918,56208,Accepted,In Progress,E_5,Org line C,G76,Medium,PROD431,be,Sweden,0.0,0.0,43658.801,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,719.39
1-739642918,56209,Accepted,In Progress,E_5,Org line C,G76,Medium,PROD431,be,Sweden,0.059,0.059,43658.86,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,719.39
1-739642918,56210,Queued,Awaiting Assignment,A2_4,Org line A2,G325 2nd,Medium,PROD431,be,Sweden,0.25,0.191,43659.051,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,719.39
1-739642918,56211,Accepted,In Progress,A2_4,Org line A2,G325 2nd,Medium,PROD431,be,Belgium,63.896,63.646,43722.697,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,719.39
1-739642918,56212,Completed,Resolved,A2_4,Org line A2,G325 2nd,Medium,PROD431,be,Belgium,63.922,0.026,43722.723,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,719.39
1-739658951,56253,Accepted,In Progress,A2_4,Org line A2,V35 3rd,Medium,PROD419,fr,France,0.0,0.0,43655.688,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,636.124
1-739658951,56254,Accepted,In Progress,A2_4,Org line A2,V35 3rd,Medium,PROD419,fr,France,0.028,0.028,43655.716,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,636.124
1-739658951,56255,Completed,Resolved,A2_4,Org line A2,V35 3rd,Medium,PROD419,fr,France,0.629,0.601,43656.317,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,636.124
1-739659110,56270,Accepted,In Progress,V3_2,Org line C,N53,High,PROD87,us,USA,0.0,0.0,43659.408,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56271,Accepted,In Progress,V3_2,Org line C,N53,High,PROD87,us,USA,0.082,0.082,43659.49,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56272,Queued,Awaiting Assignment,E_10,Org line C,G266 2nd,High,PROD87,us,USA,0.267,0.185,43659.675,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56273,Accepted,In Progress,E_10,Org line C,G266 2nd,High,PROD87,us,Sweden,0.322,0.055,43659.73,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56274,Queued,Awaiting Assignment,C_6,Org line C,N55 3rd,High,PROD87,us,Sweden,0.576,0.254,43659.984,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56275,Queued,Awaiting Assignment,E_5,Org line C,G77,High,PROD87,us,INDIA,1.975,1.399,43661.383,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56276,Accepted,In Progress,E_5,Org line C,G77,High,PROD87,us,INDIA,1.976,0.001,43661.384,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56277,Queued,Awaiting Assignment,C_6,Org line C,N55 3rd,High,PROD87,us,INDIA,2.062,0.086,43661.47,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56278,Accepted,In Progress,C_6,Org line C,N55 3rd,High,PROD87,us,USA,5.343,3.281,43664.751,Friday,4,4,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56279,Accepted,In Progress,E_5,Org line C,G77,High,PROD87,us,INDIA,92.457,87.114,43751.865,Friday,5,4,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56280,Accepted,In Progress,E_5,Org line C,G77,High,PROD87,us,INDIA,92.463,0.006,43751.871,Friday,6,4,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56281,Queued,Awaiting Assignment,C_6,Org line C,N55 3rd,High,PROD87,us,INDIA,92.488,0.025,43751.896,Friday,7,4,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56282,Accepted,In Progress,C_6,Org line C,N55 3rd,High,PROD87,us,USA,96.916,4.428,43756.324,Friday,7,5,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739659110,56283,Completed,Resolved,C_6,Org line C,N55 3rd,High,PROD87,us,USA,97.085,0.169,43756.493,Friday,8,5,0,0,0,0,0,0,0,0,0,0,0,718.782
1-739660298,56304,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD494,us,USA,0.0,0.0,43656.142,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406
1-739660298,56305,Accepted,In Progress,V3_2,Org line C,N38,Low,PROD494,us,USA,0.024,0.024,43656.166,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.406
1-739682247,56482,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.0,0.0,43657.929,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,420.11
1-739682247,56483,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden,0.051,0.051,43657.98,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,420.11
1-739682247,56484,Accepted,Wait - User,V3_2,Org line C,S43,Medium,PROD660,se,Sweden,1.649,1.598,43659.578,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,420.11
1-739688874,56549,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD379,pl,Brazil,0.0,0.0,43660.507,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,4.854
1-739688874,56550,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD379,pl,Brazil,0.118,0.118,43660.625,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,4.854
1-739691501,56552,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD194,pl,Brazil,0.0,0.0,43656.708,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059
1-739691501,56553,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD194,pl,Brazil,0.028,0.028,43656.736,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.059
1-739695971,56588,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD802,se,Sweden,0.0,0.0,43656.876,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,721.318
1-739695971,56589,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD802,se,Sweden,0.586,0.586,43657.462,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,721.318
1-739695971,56590,Queued,Awaiting Assignment,E_5,Org line C,S40,Medium,PROD802,se,Sweden,57.333,56.747,43714.209,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,721.318
1-739695971,56591,Accepted,In Progress,E_5,Org line C,S40,Medium,PROD802,se,Sweden,59.91,2.577,43716.786,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,721.318
1-739695971,56592,Queued,Awaiting Assignment,E_10,Org line C,G138 2nd,Medium,PROD802,se,Sweden,59.929,0.019,43716.805,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,721.318
1-739695971,56593,Accepted,In Progress,E_10,Org line C,G138 2nd,Medium,PROD802,se,Sweden,66.065,6.136,43722.941,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,721.318
1-739695971,56594,Queued,Awaiting Assignment,V3_2,Org line C,S42,Medium,PROD802,se,Sweden,67.455,1.39,43724.331,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,721.318
1-739695971,56595,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD802,se,Sweden,67.49,0.035,43724.366,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,721.318
1-739695971,56596,Completed,Resolved,V3_2,Org line C,S42,Medium,PROD802,se,Sweden,67.589,0.099,43724.465,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,721.318
1-739711344,56638,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD17,us,USA,0.0,0.0,43660.135,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1063.836
1-739711344,56639,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD17,us,USA,0.152,0.152,43660.287,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1063.836
1-739711344,56640,Accepted,Wait,V3_2,Org line C,N36,Low,PROD17,us,USA,0.205,0.053,43660.34,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1063.836
1-739711344,56641,Queued,Awaiting Assignment,V3_2,Org line C,N9,Low,PROD17,us,USA,2.307,2.102,43662.442,Friday,2,0,0,0,0,0,0,1,0,0,0,0,0,1063.836
1-739711344,56642,Accepted,In Progress,V3_2,Org line C,N9,Low,PROD17,us,USA,3.124,0.817,43663.259,Friday,2,1,0,0,0,0,0,1,0,0,0,0,0,1063.836
1-739711344,56643,Queued,Awaiting Assignment,V3_2,Org line C,N36,Low,PROD17,us,USA,3.175,0.051,43663.31,Friday,3,1,0,0,0,0,0,1,0,0,0,0,0,1063.836
1-739711344,56644,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD17,us,USA,4.635,1.46,43664.77,Friday,3,2,0,0,0,0,0,1,0,0,0,0,0,1063.836
1-739711344,56645,Accepted,Assigned,V3_2,Org line C,N36,Low,PROD17,us,USA,4.652,0.017,43664.787,Friday,4,2,0,0,0,0,0,1,0,0,0,0,0,1063.836
1-739711344,56646,Accepted,In Progress,V3_2,Org line C,N36,Low,PROD17,us,USA,4.683,0.031,43664.818,Friday,4,2,0,1,0,0,0,1,0,0,0,0,0,1063.836
1-739711344,56647,Accepted,Wait,V3_2,Org line C,N36,Low,PROD17,us,USA,5.008,0.325,43665.143,Friday,5,2,0,1,0,0,0,1,0,0,0,0,0,1063.836
1-739711344,56648,Completed,Resolved,V3_2,Org line C,N36,Low,PROD17,us,USA,440.023,435.015,44100.158,Friday,5,2,0,1,0,0,0,2,0,0,0,0,0,1063.836
1-739711451,56656,Accepted,In Progress,missing,Org line B,R5,Medium,PROD253,ru,RUSSIAN FEDERATION,0.0,0.0,43660.867,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,630.926
1-739711451,56657,Accepted,In Progress,missing,Org line B,R5,Medium,PROD253,ru,RUSSIAN FEDERATION,0.083,0.083,43660.95,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,630.926
1-739711451,56658,Accepted,Wait,missing,Org line B,R5,Medium,PROD253,ru,RUSSIAN FEDERATION,1.608,1.525,43662.475,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,630.926
1-739711451,56659,Accepted,Wait - User,missing,Org line B,R5,Medium,PROD253,ru,RUSSIAN FEDERATION,1.75,0.142,43662.617,Friday,2,0,0,0,0,0,0,1,0,0,0,0,0,630.926
1-739711451,56660,Completed,Resolved,missing,Org line B,R5,Medium,PROD253,ru,RUSSIAN FEDERATION,17.219,15.469,43678.086,Friday,2,0,0,0,0,1,0,1,0,0,0,0,0,630.926
1-739713321,56721,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.0,0.0,43659.618,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789
1-739713321,56722,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.277,0.277,43659.895,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.789
1-739715647,56755,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD261,pl,Brazil,0.0,0.0,43665.522,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,452.977
1-739715647,56756,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD261,pl,Brazil,0.177,0.177,43665.699,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,452.977
1-739715647,56757,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD261,pl,Brazil,1.643,1.466,43667.165,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,452.977
1-739715647,56758,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD261,pl,Brazil,1.646,0.003,43667.168,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,452.977
1-739715647,56759,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD261,pl,Brazil,10.595,8.949,43676.117,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,452.977
1-739715647,56760,Completed,Resolved,V3_2,Org line C,G97,Low,PROD261,pl,Brazil,441.788,431.193,44107.31,Friday,3,1,0,0,0,1,0,0,0,0,0,0,0,452.977
1-739716298,56773,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD267,se,Sweden,0.0,0.0,43660.475,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,544.519
1-739716298,56774,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD267,se,Sweden,0.167,0.167,43660.642,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,544.519
1-739716298,56775,Queued,Awaiting Assignment,V3_2,Org line C,E1,Low,PROD267,se,Sweden,0.705,0.538,43661.18,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,544.519
1-739716298,56776,Accepted,In Progress,V3_2,Org line C,E1,Low,PROD267,se,Sweden,83.122,82.417,43743.597,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,544.519
1-739716298,56777,Accepted,Wait - User,V3_2,Org line C,E1,Low,PROD267,se,Sweden,83.142,0.02,43743.617,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,544.519
1-739716298,56778,Completed,Resolved,V3_2,Org line C,E1,Low,PROD267,se,Sweden,501.298,418.156,44161.773,Friday,3,1,0,0,0,1,0,0,0,0,0,0,0,544.519
1-739718404,56826,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,pl,Brazil,0.0,0.0,43661.556,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56827,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD401,pl,Brazil,0.139,0.139,43661.695,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56828,Queued,Awaiting Assignment,E_10,Org line C,G255 2nd,Low,PROD401,pl,Brazil,0.342,0.203,43661.898,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56829,Accepted,In Progress,E_10,Org line C,G255 2nd,Low,PROD401,pl,Sweden,52.81,52.468,43714.366,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56830,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD401,pl,Sweden,52.858,0.048,43714.414,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56831,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD401,pl,Sweden,52.859,0.001,43714.415,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56832,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD401,pl,Sweden,120.016,67.157,43781.572,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56833,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD401,pl,Sweden,120.09,0.074,43781.646,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56834,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD401,pl,POLAND,661.802,541.712,44323.358,Friday,4,4,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56835,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD401,pl,POLAND,661.81,0.008,44323.366,Friday,5,4,0,0,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56836,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD401,pl,POLAND,663.415,1.605,44324.971,Friday,5,4,0,1,0,0,0,0,0,0,0,0,0,716.632
1-739718404,56837,Completed,Resolved,V3_2,Org line C,G97,Low,PROD401,pl,POLAND,664.516,1.101,44326.072,Friday,6,4,0,1,0,0,0,0,0,0,0,0,0,716.632
1-739718556,56842,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD92,be,Belgium,0.0,0.0,43661.779,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111
1-739718556,56843,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD92,be,Belgium,0.01,0.01,43661.789,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.111
1-739718718,56894,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil,0.0,0.0,43663.196,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404
1-739718718,56895,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil,0.054,0.054,43663.25,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0.404
1-739733861,57115,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.0,0.0,43667.942,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,57116,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,0.039,0.039,43667.981,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,57117,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,0.587,0.548,43668.529,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,57118,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,0.593,0.006,43668.535,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,57119,Accepted,Wait,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,0.605,0.012,43668.547,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,710.241
1-739733861,57120,Queued,Awaiting Assignment,V3_2,Org line C,G85,Low,PROD424,pl,POLAND,71.497,70.892,43739.439,Friday,3,1,0,0,0,0,0,1,0,0,0,0,0,710.241
1-739733861,57121,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,71.522,0.025,43739.464,Friday,3,2,0,0,0,0,0,1,0,0,0,0,0,710.241
1-739733861,57122,Accepted,Assigned,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,71.559,0.037,43739.501,Friday,4,2,0,0,0,0,0,1,0,0,0,0,0,710.241
1-739733861,57123,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,72.312,0.753,43740.254,Friday,4,2,0,1,0,0,0,1,0,0,0,0,0,710.241
1-739733861,57124,Accepted,Wait,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,72.315,0.003,43740.257,Friday,5,2,0,1,0,0,0,1,0,0,0,0,0,710.241
1-739733861,57125,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,83.44,11.125,43751.382,Friday,5,2,0,1,0,0,0,2,0,0,0,0,0,710.241
1-739733861,57126,Accepted,Wait,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,83.768,0.328,43751.71,Friday,6,2,0,1,0,0,0,2,0,0,0,0,0,710.241
1-739733861,57127,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,84.159,0.391,43752.101,Friday,6,2,0,1,0,0,0,3,0,0,0,0,0,710.241
1-739733861,57128,Completed,Resolved,V3_2,Org line C,G96,Low,PROD424,pl,POLAND,84.373,0.214,43752.315,Friday,7,2,0,1,0,0,0,3,0,0,0,0,0,710.241
1-739736318,57150,Queued,Awaiting Assignment,A2_4,Org line A2,G47 2nd,Medium,PROD243,se,0,0.0,0.0,43663.67,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,714.515
1-739736318,57151,Accepted,In Progress,A2_4,Org line A2,G47 2nd,Medium,PROD243,se,Sweden,0.65,0.65,43664.32,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,714.515
1-739736318,57152,Completed,Resolved,A2_4,Org line A2,G47 2nd,Medium,PROD243,se,Sweden,63.967,63.317,43727.637,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,714.515
1-739736753,57166,Queued,Awaiting Assignment,A2_1,Org line A2,L31 2nd,High,PROD172,se,0,0.0,0.0,43667.766,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,624.015
1-739736753,57167,Accepted,In Progress,A2_1,Org line A2,L31 2nd,High,PROD172,se,USA,0.121,0.121,43667.887,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,624.015
