,SR_Number,Change_Date+Time,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country
0,1-739444121,2012-05-03T12:25:41+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD38,be,Belgium
1,1-739444121,2012-05-03T12:25:55+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD38,be,Belgium
2,1-739444121,2012-05-03T12:28:46+01:00,Queued,Awaiting Assignment,,Org line E,A14,Medium,PROD38,be,Belgium
3,1-739444121,2012-05-04T07:52:03+01:00,Accepted,In Progress,,Org line E,A14,Medium,PROD38,be,0
0,1-739444481,2012-05-03T12:29:03+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium
1,1-739444481,2012-05-03T12:29:39+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium
0,1-739444561,2012-05-03T12:36:56+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
0,1-739444668,2012-05-03T12:56:33+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD813,pl,INDIA
1,1-739444668,2012-05-03T12:56:53+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD813,pl,INDIA
0,1-739444791,2012-05-03T12:58:26+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
0,1-739448341,2012-05-03T12:36:48+01:00,Accepted,In Progress,A2_4,Org line A2,G118 2nd,Medium,PROD591,se,Sweden
0,1-739448488,2012-05-03T13:00:48+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
0,1-739448754,2012-05-03T13:23:27+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
1,1-739448754,2012-05-03T13:23:51+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
2,1-739448754,2012-05-03T13:30:20+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
0,1-739449902,2012-05-03T12:28:08+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD423,pl,POLAND
0,1-739449951,2012-05-03T12:27:51+01:00,Accepted,In Progress,,Org line V2,T4 2nd,Medium,PROD629,se,Sweden
1,1-739449951,2012-05-03T12:28:30+01:00,Accepted,In Progress,,Org line V2,T4 2nd,Medium,PROD629,se,Sweden
0,1-739450031,2012-05-03T12:50:37+01:00,Accepted,In Progress,A2_4,Org line A2,G118 2nd,Medium,PROD591,se,Sweden
0,1-739450291,2012-05-03T13:51:13+01:00,Accepted,In Progress,V3_2,Org line C,S36,Low,PROD267,se,Sweden
1,1-739450291,2012-05-03T13:52:32+01:00,Accepted,In Progress,V3_2,Org line C,S36,Low,PROD267,se,Sweden
0,1-739450643,2012-05-03T16:23:44+01:00,Accepted,In Progress,V3_2,Org line C,N32,Medium,PROD424,us,USA
0,1-739450735,2012-05-03T14:28:45+01:00,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD253,se,Sweden
0,1-739452230,2012-05-03T12:56:31+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD264,SE,Sweden
1,1-739452230,2012-05-03T12:59:36+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD264,SE,Sweden
2,1-739452230,2012-05-03T13:03:50+01:00,Queued,Awaiting Assignment,E_10,Org line C,G146 2nd,Medium,PROD264,SE,Sweden
0,1-739452351,2012-05-03T12:49:28+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
1,1-739452351,2012-05-03T13:16:37+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,POLAND
0,1-739452487,2012-05-03T13:04:46+01:00,Accepted,In Progress,,Org line V11,V48,High,PROD236,be,Czech Republic
1,1-739452487,2012-05-03T13:04:56+01:00,Accepted,In Progress,,Org line V11,V48,High,PROD236,be,Czech Republic
2,1-739452487,2012-05-03T13:10:10+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,High,PROD236,be,Czech Republic
3,1-739452487,2012-05-03T13:12:40+01:00,Accepted,In Progress,A2_1,Org line A2,D8,High,PROD236,be,POLAND
4,1-739452487,2012-05-03T13:13:26+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,High,PROD236,be,POLAND
0,1-739452822,2012-05-03T13:29:24+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD815,se,Sweden
0,1-739454164,2012-05-03T12:55:13+01:00,Accepted,In Progress,V3_2,Org line C,S37,Major,PROD240,se,Sweden
1,1-739454164,2012-05-03T13:02:00+01:00,Accepted,In Progress,V3_2,Org line C,S37,Major,PROD240,se,Sweden
2,1-739454164,2012-05-03T13:03:15+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G49,Major,PROD240,se,Sweden
3,1-739454164,2012-05-03T13:08:55+01:00,Accepted,In Progress,V3_2,Org line C,G49,Major,PROD240,se,Sweden
0,1-739454191,2012-05-03T12:55:08+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
1,1-739454191,2012-05-03T13:05:11+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
2,1-739454191,2012-05-03T13:07:41+01:00,Queued,Awaiting Assignment,E_7,Org line C,G165 2nd,Low,PROD424,pl,INDIA
3,1-739454191,2012-05-03T13:21:14+01:00,Accepted,In Progress,E_7,Org line C,G165 2nd,Low,PROD424,pl,INDIA
4,1-739454191,2012-05-03T13:37:51+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,INDIA
5,1-739454191,2012-05-03T14:47:39+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND
6,1-739454191,2012-05-03T14:48:00+01:00,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD424,pl,POLAND
7,1-739454191,2012-05-04T07:59:17+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND
8,1-739454191,2012-05-04T07:59:30+01:00,Accepted,Wait,V3_2,Org line C,G97,Low,PROD424,pl,POLAND
0,1-739454252,2012-05-03T14:26:29+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,POLAND
1,1-739454252,2012-05-03T14:42:33+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,POLAND
2,1-739454252,2012-05-03T15:03:27+01:00,Accepted,Wait,V3_2,Org line C,G96,Low,PROD13,pl,POLAND
3,1-739454252,2012-05-03T15:10:06+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,POLAND
0,1-739454302,2012-05-03T13:04:09+01:00,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD832,se,Sweden
0,1-739454313,2012-05-03T13:12:16+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD789,se,Sweden
1,1-739454313,2012-05-03T13:12:35+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD789,se,Sweden
2,1-739454313,2012-05-03T13:18:36+01:00,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD789,se,Sweden
3,1-739454313,2012-05-03T13:42:31+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD789,se,Sweden
4,1-739454313,2012-05-03T13:45:06+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD789,se,Sweden
5,1-739454313,2012-05-03T13:45:43+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD789,se,Brazil
0,1-739454409,2012-05-03T13:20:16+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
0,1-739454546,2012-05-03T13:38:30+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,Sweden
0,1-739454713,2012-05-03T13:46:32+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA
0,1-739457947,2012-05-03T13:24:05+01:00,Accepted,In Progress,A2_1,Org line C,D2,High,PROD794,be,Belgium
0,1-739457997,2012-05-03T13:02:58+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,in,INDIA
1,1-739457997,2012-05-03T13:06:47+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,in,INDIA
2,1-739457997,2012-05-03T13:17:14+01:00,Accepted,Wait - User,V3_2,Org line C,G96,Low,PROD424,in,INDIA
0,1-739458918,2012-05-03T12:46:27+01:00,Accepted,In Progress,V3_2,Org line C,S42,Low,PROD802,se,Sweden
1,1-739458918,2012-05-03T12:46:52+01:00,Accepted,In Progress,V3_2,Org line C,S42,Low,PROD802,se,Sweden
0,1-739459005,2012-05-03T12:48:37+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
0,1-739459092,2012-05-03T12:53:40+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
0,1-739459105,2012-05-03T13:08:42+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
1,1-739459105,2012-05-03T13:09:10+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
2,1-739459105,2012-05-03T13:09:49+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
0,1-739459184,2012-05-03T13:31:58+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
0,1-739459635,2012-05-03T13:39:32+01:00,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD126,br,Brazil
1,1-739459635,2012-05-03T13:39:38+01:00,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD126,br,Brazil
2,1-739459635,2012-05-03T14:07:02+01:00,Accepted,Wait,A2_1,Org line B,D3,Medium,PROD126,br,Brazil
3,1-739459635,2012-05-03T15:00:52+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,S2 2nd,Medium,PROD126,br,Brazil
4,1-739459635,2012-05-03T15:15:50+01:00,Accepted,In Progress,A2_2,Org line A2,S2 2nd,Medium,PROD126,br,Brazil
0,1-739467311,2012-05-03T12:57:25+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD698,fr,POLAND
1,1-739467311,2012-05-03T12:59:30+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD698,fr,POLAND
0,1-739467664,2012-05-03T13:05:51+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD666,se,Sweden
0,1-739467939,2012-05-03T13:02:07+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
1,1-739467939,2012-05-03T13:03:13+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
2,1-739467939,2012-05-03T13:09:20+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
3,1-739467939,2012-05-03T13:09:24+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G49,Medium,PROD240,se,Sweden
0,1-739468022,2012-05-03T13:20:48+01:00,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD13,se,Sweden
0,1-739468081,2012-05-03T13:06:07+01:00,Accepted,In Progress,,Org line B,R5,Medium,PROD258,ru,RUSSIAN FEDERATION
1,1-739468081,2012-05-03T13:06:48+01:00,Accepted,In Progress,,Org line B,R5,Medium,PROD258,ru,RUSSIAN FEDERATION
2,1-739468081,2012-05-03T13:25:46+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,ru,RUSSIAN FEDERATION
3,1-739468081,2012-05-03T13:25:47+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G179,Medium,PROD258,ru,RUSSIAN FEDERATION
4,1-739468081,2012-05-03T13:32:30+01:00,Accepted,In Progress,V3_2,Org line C,G179,Medium,PROD258,ru,POLAND
0,1-739468120,2012-05-03T13:19:19+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
1,1-739468120,2012-05-03T13:19:49+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
0,1-739468278,2012-05-03T13:39:02+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
1,1-739468278,2012-05-03T13:39:07+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
2,1-739468278,2012-05-03T13:40:58+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
0,1-739468881,2012-05-03T14:02:07+01:00,Accepted,In Progress,V3_2,Org line C,S37,High,PROD240,se,Sweden
1,1-739468881,2012-05-03T14:02:24+01:00,Accepted,In Progress,V3_2,Org line C,S37,High,PROD240,se,Sweden
2,1-739468881,2012-05-03T14:03:57+01:00,Accepted,In Progress,V3_2,Org line C,S37,High,PROD240,se,Sweden
0,1-739470439,2012-05-03T13:59:43+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD454,pl,INDIA
0,1-739470443,2012-05-03T13:34:00+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
1,1-739470443,2012-05-03T13:34:10+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
2,1-739470443,2012-05-03T13:55:48+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
0,1-739470471,2012-05-03T13:31:50+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD536,pl,POLAND
0,1-739470667,2012-05-03T13:45:45+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD453,se,Sweden
0,1-739470748,2012-05-03T14:31:24+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD544,pl,POLAND
0,1-739470868,2012-05-03T14:04:02+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
1,1-739470868,2012-05-03T14:06:45+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
0,1-739471935,2012-05-03T12:59:03+01:00,Accepted,In Progress,D_1,Org line A2,L51 3rd,Medium,PROD607,se,Sweden
1,1-739471935,2012-05-03T12:59:40+01:00,Accepted,In Progress,D_1,Org line A2,L51 3rd,Medium,PROD607,se,Sweden
0,1-739472317,2012-05-03T13:45:34+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD794,be,Belgium
1,1-739472317,2012-05-03T13:45:49+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD794,be,Belgium
2,1-739472317,2012-05-03T14:04:58+01:00,Accepted,Wait - Vendor,A2_1,Org line C,D2,Medium,PROD794,be,Belgium
0,1-739472361,2012-05-03T13:34:43+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD253,br,Brazil
1,1-739472361,2012-05-03T13:39:58+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD253,br,Brazil
0,1-739472433,2012-05-03T13:45:57+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD455,se,Brazil
1,1-739472433,2012-05-03T13:48:12+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD455,se,Brazil
2,1-739472433,2012-05-03T13:51:12+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Low,PROD455,se,Brazil
3,1-739472433,2012-05-03T14:16:41+01:00,Accepted,In Progress,V3_2,Org line C,S49,Low,PROD455,se,POLAND
4,1-739472433,2012-05-03T14:17:24+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD455,se,POLAND
5,1-739472433,2012-05-03T14:28:31+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD455,se,POLAND
6,1-739472433,2012-05-03T14:28:42+01:00,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD455,se,POLAND
7,1-739472433,2012-05-03T14:34:19+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD455,se,POLAND
0,1-739474521,2012-05-03T13:02:06+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD13,pl,Brazil
0,1-739474661,2012-05-03T13:12:56+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
0,1-739474674,2012-05-03T13:33:44+01:00,Accepted,In Progress,A2_1,Org line C,D5,Low,PROD328,be,Belgium
1,1-739474674,2012-05-03T13:34:09+01:00,Accepted,In Progress,A2_1,Org line C,D5,Low,PROD328,be,Belgium
2,1-739474674,2012-05-03T13:57:36+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Low,PROD328,be,Belgium
3,1-739474674,2012-05-03T13:57:56+01:00,Accepted,In Progress,A2_1,Org line C,D5,Low,PROD328,be,Belgium
4,1-739474674,2012-05-03T13:58:14+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Low,PROD328,be,Belgium
0,1-739474698,2012-05-03T13:19:00+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
1,1-739474698,2012-05-03T13:19:28+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
2,1-739474698,2012-05-03T13:21:27+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,br,Brazil
3,1-739474698,2012-05-03T13:21:35+01:00,Queued,Awaiting Assignment,V3_2,Org line B,S6,Low,PROD424,br,Brazil
0,1-739476056,2012-05-03T13:02:14+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD776,pl,POLAND
1,1-739476056,2012-05-03T13:02:24+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD776,pl,POLAND
2,1-739476056,2012-05-03T13:08:33+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD776,pl,POLAND
3,1-739476056,2012-05-03T13:08:47+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,N14 2nd,Medium,PROD776,pl,POLAND
0,1-739476187,2012-05-03T13:25:46+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD815,se,Sweden
1,1-739476187,2012-05-03T13:26:36+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD815,se,Sweden
2,1-739476187,2012-05-03T13:30:20+01:00,Accepted,Wait - User,V3_2,Org line C,S42,Medium,PROD815,se,Sweden
0,1-739476198,2012-05-03T13:14:47+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
1,1-739476198,2012-05-03T13:16:55+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD253,us,USA
0,1-739478911,2012-05-03T13:00:43+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
0,1-739479080,2012-05-03T13:16:04+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,Brazil
0,1-739479240,2012-05-03T13:16:42+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD267,se,Sweden
1,1-739479240,2012-05-03T13:18:26+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD267,se,Sweden
0,1-739479242,2012-05-03T14:10:03+01:00,Accepted,In Progress,,Org line G4,G51 2nd,Medium,PROD54,se,Brazil
0,1-739479487,2012-05-03T13:26:41+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD104,pl,Brazil
0,1-739479699,2012-05-03T13:42:35+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
1,1-739479699,2012-05-03T13:44:44+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
0,1-739479711,2012-05-03T13:33:14+01:00,Accepted,In Progress,,Org line C,G106 2nd,Medium,PROD463,se,Sweden
1,1-739479711,2012-05-03T13:33:59+01:00,Accepted,In Progress,,Org line C,G106 2nd,Medium,PROD463,se,Sweden
0,1-739480291,2012-05-03T13:17:18+01:00,Accepted,In Progress,,Org line F,S1 2nd,Medium,PROD821,be,Sweden
1,1-739480291,2012-05-03T13:19:28+01:00,Accepted,In Progress,,Org line F,S1 2nd,Medium,PROD821,be,Sweden
2,1-739480291,2012-05-03T13:24:00+01:00,Queued,Awaiting Assignment,E_1,Org line C,G55 2nd,Medium,PROD821,be,Sweden
3,1-739480291,2012-05-03T14:23:40+01:00,Accepted,In Progress,E_1,Org line C,G55 2nd,Medium,PROD821,be,INDIA
0,1-739480593,2012-05-03T14:04:08+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD236,be,Belgium
1,1-739480593,2012-05-03T14:04:35+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD236,be,Belgium
2,1-739480593,2012-05-03T14:14:29+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,be,Belgium
0,1-739480716,2012-05-03T14:14:45+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD793,be,Belgium
1,1-739480716,2012-05-03T14:16:28+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD793,be,Belgium
0,1-739482563,2012-05-03T13:27:11+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
1,1-739482563,2012-05-03T13:28:58+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
2,1-739482563,2012-05-03T13:33:28+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
3,1-739482563,2012-05-03T13:40:24+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
4,1-739482563,2012-05-03T13:40:33+01:00,Accepted,Assigned,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
5,1-739482563,2012-05-03T15:41:46+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
6,1-739482563,2012-05-03T15:47:39+01:00,Accepted,Assigned,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
7,1-739482563,2012-05-03T16:14:19+01:00,Accepted,In Progress,V3_2,Org line C,S43,Medium,PROD660,se,Sweden
8,1-739482563,2012-05-03T16:14:45+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
9,1-739482563,2012-05-03T16:21:05+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
10,1-739482563,2012-05-03T16:23:38+01:00,Queued,Awaiting Assignment,E_10,Org line C,G140 2nd,Medium,PROD660,se,Sweden
0,1-739482574,2012-05-03T13:05:59+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD205,pl,POLAND
0,1-739482638,2012-05-03T13:16:42+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD279,se,INDIA
1,1-739482638,2012-05-03T13:53:48+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD279,se,INDIA
2,1-739482638,2012-05-03T13:56:21+01:00,Queued,Awaiting Assignment,V3_2,Org line C,S49,Low,PROD279,se,INDIA
0,1-739482741,2012-05-03T13:19:32+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
1,1-739482741,2012-05-03T13:25:32+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD544,se,Sweden
0,1-739482751,2012-05-03T13:20:48+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD453,se,Sweden
1,1-739482751,2012-05-03T13:24:43+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD453,se,Sweden
0,1-739482822,2012-05-03T17:48:09+01:00,Accepted,In Progress,V3_2,Org line C,C9,Low,PROD275,br,Brazil
0,1-739483315,2012-05-03T13:57:55+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD454,pl,INDIA
0,1-739483413,2012-05-03T13:51:37+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD236,be,Belgium
1,1-739483413,2012-05-03T13:52:39+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD236,be,Belgium
2,1-739483413,2012-05-03T15:06:57+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,be,Belgium
3,1-739483413,2012-05-03T21:14:31+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD236,be,Brazil
0,1-739483599,2012-05-03T14:04:21+01:00,Accepted,In Progress,V3_2,Org line C,N36,Medium,PROD566,us,USA
0,1-739483614,2012-05-03T14:04:12+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD491,pl,INDIA
0,1-739483695,2012-05-03T14:14:16+01:00,Accepted,Assigned,A2_2,Org line A2,G63 2nd,Medium,PROD365,in,Sweden
0,1-739485214,2012-05-03T13:10:50+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD694,pl,USA
1,1-739485214,2012-05-03T13:11:04+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD694,pl,USA
0,1-739485243,2012-05-03T13:11:03+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD660,se,Sweden
0,1-739485717,2012-05-03T13:41:15+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD264,SE,Sweden
1,1-739485717,2012-05-03T13:42:15+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD264,SE,Sweden
2,1-739485717,2012-05-03T13:47:56+01:00,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD264,SE,Sweden
3,1-739485717,2012-05-03T13:48:04+01:00,Queued,Awaiting Assignment,E_10,Org line C,G146 2nd,Medium,PROD264,SE,Sweden
0,1-739488314,2012-05-03T13:14:40+01:00,Accepted,In Progress,,Org line V11,V48,Medium,PROD236,pl,Czech Republic
1,1-739488314,2012-05-03T13:15:18+01:00,Accepted,In Progress,,Org line V11,V48,Medium,PROD236,pl,Czech Republic
2,1-739488314,2012-05-03T13:21:19+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD236,pl,Czech Republic
3,1-739488314,2012-05-03T13:22:40+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD236,pl,POLAND
4,1-739488314,2012-05-03T13:23:03+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD236,pl,POLAND
5,1-739488314,2012-05-03T19:10:42+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD236,pl,Brazil
6,1-739488314,2012-05-03T20:13:35+01:00,Accepted,Wait,A2_1,Org line A2,D4,Medium,PROD236,pl,Brazil
7,1-739488314,2012-05-03T20:16:51+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD236,pl,Brazil
8,1-739488314,2012-05-04T05:55:51+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD236,pl,POLAND
0,1-739489316,2012-05-03T14:14:57+01:00,Accepted,In Progress,,Org line V2,T12,Medium,PROD268,se,Sweden
1,1-739489316,2012-05-03T14:16:14+01:00,Accepted,In Progress,,Org line V2,T12,Medium,PROD268,se,Sweden
0,1-739490488,2012-05-03T13:20:18+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
1,1-739490488,2012-05-03T13:26:12+01:00,Accepted,In Progress,V3_2,Org line C,S37,Medium,PROD240,se,Sweden
